Date,Close,Volume
2012-01-03,21.52719497680664,64731500
2012-01-04,22.0338134765625,80516100
2012-01-05,22.258975982666016,56081400
2012-01-06,22.604766845703125,99455500
2012-01-09,22.307233810424805,59706800
2012-01-10,22.387636184692383,60014400
2012-01-11,22.291139602661133,65582400
2012-01-12,22.51630210876465,49370800
2012-01-13,22.717350006103516,60196100
2012-01-17,22.725379943847656,72395300
2012-01-18,22.70125961303711,64860600
2012-01-19,22.612802505493164,74053500
2012-01-20,23.891408920288086,165902900
2012-01-23,23.907489776611328,76078100
2012-01-24,23.5938720703125,51703300
2012-01-25,23.770784378051758,59231700
2012-01-26,23.7225341796875,49102800
2012-01-27,23.50541114807129,44187700
2012-01-30,23.81098747253418,51114800
2012-01-31,23.746662139892578,50572400
2012-02-01,24.036155700683594,67409900
2012-02-02,24.084407806396484,52223300
2012-02-03,24.317607879638672,41838500
2012-02-06,24.28544044494629,28039700
2012-02-07,24.406063079833984,39242400
2012-02-08,24.655359268188477,49659100
2012-02-09,24.74380874633789,50481600
2012-02-10,24.526687622070312,44605300
2012-02-13,24.591018676757812,33319800
2012-02-14,24.485790252685547,59644000
2012-02-15,24.323898315429688,43311300
2012-02-16,25.327625274658203,94705100
2012-02-17,25.295236587524414,70036500
2012-02-21,25.44903564453125,50829900
2012-02-22,25.31142807006836,49253200
2012-02-23,25.392375946044922,35034700
2012-02-24,25.481416702270508,35575400
2012-02-27,25.376188278198242,34568400
2012-02-28,25.797101974487305,45230600
2012-02-29,25.69186782836914,59323600
2012-03-01,26.137067794799805,77344100
2012-03-02,25.967082977294922,47314200
2012-03-05,25.740440368652344,45240000
2012-03-06,25.54616928100586,51932900
2012-03-07,25.772808074951172,34340400
2012-03-08,25.910419464111328,36747400
2012-03-09,25.894235610961914,34628400
2012-03-12,25.934711456298828,34073600
2012-03-13,26.444660186767578,48951700
2012-03-14,26.525598526000977,41986900
2012-03-15,26.590354919433594,49068300
2012-03-16,26.387996673583984,65626400
2012-03-19,26.064218521118164,44789200
2012-03-20,25.894235610961914,41566800
2012-03-21,25.82947540283203,37928600
2012-03-22,25.902328491210938,31749500
2012-03-23,25.910419464111328,35912200
2012-03-26,26.379899978637695,36758300
2012-03-27,26.3232421875,36274900
2012-03-28,26.056123733520508,41344800
2012-03-29,25.99946403503418,37038500
2012-03-30,26.112783432006836,31749400
2012-04-02,26.137067794799805,35853600
2012-04-03,25.853763580322266,42752100
2012-04-04,25.26286506652832,49455900
