Date,Close,Volume
2012-01-03,7.345915794372559,45709900
2012-01-04,7.458116054534912,79725200
2012-01-05,7.649519920349121,67877500
2012-01-06,7.728723049163818,59840700
2012-01-09,7.78812313079834,53981500
2012-01-10,7.78812313079834,121750600
2012-01-11,7.966323375701904,63806000
2012-01-12,8.012523651123047,48687700
2012-01-13,7.946523189544678,46366700
2012-01-17,7.933323860168457,44398400
2012-01-18,8.144530296325684,47102700
2012-01-19,8.32273006439209,70894200
2012-01-20,8.309530258178711,43705700
2012-01-23,8.355731964111328,49379700
2012-01-24,8.461331367492676,45768400
2012-01-25,8.533934593200684,54021600
2012-01-26,8.44153118133545,75470700
2012-01-27,8.090353965759277,142155300
2012-01-30,8.143362045288086,57752600
2012-01-31,8.229497909545898,46412100
2012-02-01,8.169865608215332,71669000
2012-02-02,8.123485565185547,48347600
2012-02-03,8.474662780761719,78851200
2012-02-06,8.58730697631836,46363300
2012-02-07,8.534297943115234,39413500
2012-02-08,8.507791519165039,35352500
2012-02-09,8.408401489257812,52290500
2012-02-10,8.242751121520996,52505500
2012-02-13,8.309014320373535,34474400
2012-02-14,8.269254684448242,39627900
2012-02-15,8.202996253967285,38174800
2012-02-16,8.44153118133545,49164400
2012-02-17,8.448158264160156,30778000
2012-02-21,8.302386283874512,38409800
2012-02-22,8.136735916137695,43326000
2012-02-23,8.21624755859375,36747600
2012-02-24,8.103606224060059,31399300
2012-02-27,8.14999008178711,38703400
2012-02-28,8.11685848236084,30789000
2012-02-29,8.202996253967285,62093700
2012-03-01,8.388525009155273,68262000
2012-03-02,8.42828369140625,49063500
2012-03-05,8.256002426147461,28433700
2012-03-06,8.010841369628906,57374500
2012-03-07,8.110234260559082,28440900
2012-03-08,8.256002426147461,37099100
2012-03-09,8.335515975952148,36159300
2012-03-12,8.236128807067871,30275700
2012-03-13,8.415029525756836,42783600
2012-03-14,8.534297943115234,47578500
2012-03-15,8.547548294067383,55286600
2012-03-16,8.289132118225098,77119600
2012-03-19,8.368648529052734,52445700
2012-03-20,8.309014320373535,40214400
2012-03-21,8.328888893127441,27521400
2012-03-22,8.163239479064941,50117100
2012-03-23,8.163239479064941,44755000
2012-03-26,8.269254684448242,26692200
2012-03-27,8.163239479064941,35070700
2012-03-28,8.163239479064941,41051700
2012-03-29,8.282509803771973,51039700
2012-03-30,8.269254684448242,36381000
2012-04-02,8.362019538879395,43966900
2012-04-03,8.375272750854492,97034200
2012-04-04,8.289132118225098,51505000
2012-04-05,8.262629508972168,37939500
2012-04-09,8.096979141235352,42515300
2012-04-10,7.812061309814453,77370300
2012-04-11,7.891572952270508,34724400
2012-04-12,7.997591495513916,26988800
2012-04-13,7.898198127746582,39675000
2012-04-16,7.8716959953308105,31903500
2012-04-17,7.891572952270508,35981200
2012-04-18,7.812061309814453,32314000
2012-04-19,7.72592306137085,48169200
2012-04-20,7.560274124145508,52631000
2012-04-23,7.520518779754639,31269200
2012-04-24,7.547022819519043,38615200
2012-04-25,7.772303581237793,45185400
2012-04-26,7.865068435668945,40889300
2012-04-27,7.6861677169799805,83070300
2012-04-30,7.506492614746094,46156300
2012-05-01,7.473215579986572,43959200
2012-05-02,7.386709213256836,48572900
2012-05-03,7.266923427581787,40238400
2012-05-04,7.1005539894104,53268400
2012-05-07,7.093899250030518,33235200
2012-05-08,7.0606279373168945,46174500
2012-05-09,7.113865375518799,54501200
2012-05-10,7.127175807952881,42526100
2012-05-11,7.04066276550293,36561300
2012-05-14,6.867642402648926,50225200
2012-05-15,6.754509449005127,41886500
2012-05-16,6.761167049407959,44321300
2012-05-17,6.661346912384033,49648900
2012-05-18,6.661346912384033,50572000
