Date,Close,Volume
2012-01-03,15.416666984558105,4778400
2012-01-04,15.43166732788086,2420400
2012-01-05,15.643333435058594,4204800
2012-01-06,15.896666526794434,4485000
2012-01-09,15.986666679382324,2110200
2012-01-10,15.875,2543400
2012-01-11,15.399999618530273,2517000
2012-01-12,15.838333129882812,3016800
2012-01-13,16.165000915527344,4797600
2012-01-17,16.760000228881836,10490400
2012-01-18,16.65166664123535,4212600
2012-01-19,16.82666778564453,6083400
2012-01-20,17.420000076293945,6859800
2012-01-23,17.5,4674000
2012-01-24,17.72333335876465,4730400
2012-01-25,18.081666946411133,4440600
2012-01-26,17.7450008392334,3793800
2012-01-27,17.921667098999023,3999600
2012-01-30,17.584999084472656,5313600
2012-01-31,17.418333053588867,4801200
2012-02-01,17.46500015258789,5460000
2012-02-02,17.639999389648438,5973600
2012-02-03,17.61833381652832,5025000
2012-02-06,17.565000534057617,2934600
2012-02-07,17.68166732788086,2706000
2012-02-08,17.833332061767578,7500600
2012-02-09,18.051666259765625,2910600
2012-02-10,18.04833221435547,2663400
2012-02-13,18.211666107177734,2435400
2012-02-14,18.378332138061523,2389200
2012-02-15,17.751667022705078,8815200
2012-02-16,17.663333892822266,4394400
2012-02-17,17.733333587646484,3045600
2012-02-21,17.883333206176758,2997000
2012-02-22,18.35333251953125,5598900
2012-02-23,18.290000915527344,7023300
2012-02-24,18.793333053588867,8293500
2012-02-27,19.09000015258789,5322600
2012-02-28,18.996667861938477,4245000
2012-02-29,19.059999465942383,5226000
2012-03-01,19.149999618530273,4875000
2012-03-02,19.530000686645508,4377900
2012-03-05,19.22333335876465,4935900
2012-03-06,18.823333740234375,4557900
2012-03-07,18.906667709350586,2260200
2012-03-08,19.229999542236328,3428100
2012-03-09,19.856666564941406,4331700
2012-03-12,19.863332748413086,2872200
2012-03-13,20.190000534057617,3140100
2012-03-14,19.746667861938477,3004500
2012-03-15,19.90333366394043,2313900
2012-03-16,19.84666633605957,3466500
2012-03-19,19.899999618530273,1787700
2012-03-20,20.14666748046875,1861200
2012-03-21,20.133333206176758,4307700
2012-03-22,20.27666664123535,2019900
