Date,Close,Volume
2012-01-03,16.573129653930664,147611217
2012-01-04,16.644611358642578,114989399
2012-01-05,16.413726806640625,131808205
2012-01-06,16.189817428588867,108119746
2012-01-09,15.503389358520508,233776981
2012-01-10,15.520325660705566,176483032
2012-01-11,15.59056282043457,96359832
2012-01-12,15.682218551635742,75289148
2012-01-13,15.56640338897705,92637933
2012-01-17,15.655817985534668,76658261
2012-01-18,15.763664245605469,110882061
2012-01-19,15.92954158782959,253157352
2012-01-20,14.595044136047363,424637703
2012-01-23,14.583337783813477,137027695
2012-01-24,14.469017028808594,122690156
2012-01-25,14.18408489227295,200255805
2012-01-26,14.149463653564453,129531704
2012-01-27,14.445355415344238,145242371
2012-01-30,14.38831901550293,93569411
2012-01-31,14.448593139648438,86017210
2012-02-01,14.46652603149414,93175942
2012-02-02,14.573125839233398,96950036
2012-02-03,14.852579116821289,127215053
2012-02-06,15.170388221740723,147735682
2012-02-07,15.112604141235352,83997668
2012-02-08,15.189316749572754,73731331
2012-02-09,15.229415893554688,90927546
2012-02-10,15.091184616088867,93356617
2012-02-13,15.247846603393555,72924318
2012-02-14,15.187074661254883,72418428
2012-02-15,15.082467079162598,97399715
2012-02-16,15.106377601623535,101615457
2012-02-17,15.059553146362305,98331193
2012-02-21,15.292678833007812,99603946
2012-02-22,15.141744613647461,78974912
2012-02-23,15.096165657043457,82508106
2012-02-24,15.19056224822998,77714204
2012-02-27,15.175867080688477,72827958
2012-02-28,15.402018547058105,114330940
2012-02-29,15.39853286743164,125946315
2012-03-01,15.5018949508667,89843498
2012-03-02,15.473252296447754,63167885
2012-03-05,15.298906326293945,63970883
2012-03-06,15.067523002624512,127451937
2012-03-07,15.113350868225098,50769586
2012-03-08,15.121820449829102,54021731
2012-03-09,14.950213432312012,107224403
2012-03-12,15.07225513458252,67010233
2012-03-13,15.386825561523438,90168712
2012-03-14,15.342244148254395,117916329
2012-03-15,15.470264434814453,97769094
2012-03-16,15.567648887634277,122477361
2012-03-19,15.790313720703125,87237768
2012-03-20,15.778109550476074,61850967
2012-03-21,15.939753532409668,99154267
2012-03-22,16.0909366607666,96769361
2012-03-23,16.0047607421875,77898894
2012-03-26,16.172630310058594,73040752
2012-03-27,16.115097045898438,80588939
2012-03-28,16.332780838012695,101936657
2012-03-29,16.149717330932617,77260510
2012-03-30,15.971136093139648,92774443
2012-04-02,16.112606048583984,91710470
2012-04-03,16.00550651550293,82102591
2012-04-04,15.81945514678955,65348026
2012-04-05,15.748969078063965,93095642
2012-04-09,15.712106704711914,87635252
2012-04-10,15.6129789352417,99652126
2012-04-11,15.839629173278809,88289696
2012-04-12,16.214473724365234,231127086
2012-04-13,15.556690216064453,327595322
2012-04-16,15.095170021057129,228537416
2012-04-17,15.182342529296875,121409373
2012-04-18,15.129541397094727,107180238
2012-04-19,14.926551818847656,132277959
2012-04-20,14.845853805541992,122794545
2012-04-23,14.884209632873535,88241516
2012-04-24,14.975618362426758,77453230
2012-04-25,15.186079025268555,73117037
2012-04-26,15.329292297363281,84013728
2012-04-27,15.31708812713623,65701345
2012-04-30,15.064783096313477,96652926
2012-05-01,15.054323196411133,80392204
2012-05-02,15.124809265136719,64701612
2012-05-03,15.218457221984863,75000069
2012-05-04,14.868518829345703,88626955
2012-05-07,15.132031440734863,80079035
2012-05-08,15.262541770935059,107493407
2012-05-09,15.171881675720215,93501157
2012-05-10,15.284211158752441,61666277
2012-05-11,15.074248313903809,84290763
2012-05-14,15.04361343383789,73249532
2012-05-15,15.220699310302734,84399167
2012-05-16,15.664534568786621,194128926
2012-05-17,15.518083572387695,134654835
2012-05-18,14.953948974609375,239835606
2012-05-21,15.295418739318848,123477094
2012-05-22,14.963912010192871,122533571
2012-05-23,15.17960262298584,127600492
2012-05-24,15.035144805908203,75935562
2012-05-25,14.733027458190918,143813034
2012-05-29,14.803014755249023,104618672
2012-05-30,14.650835037231445,76553871
2012-05-31,14.467272758483887,119177037
2012-06-01,14.221195220947266,122774470
2012-06-04,14.410735130310059,97672734
2012-06-05,14.206998825073242,93946821
2012-06-06,14.460049629211426,84146223
2012-06-07,14.401768684387207,70603652
2012-06-08,14.457060813903809,56627461
2012-06-11,14.15942668914795,106842978
2012-06-12,14.07474422454834,129451404
2012-06-13,13.974868774414062,78460993
2012-06-14,13.92405891418457,94147570
2012-06-15,14.060049057006836,120497969
2012-06-18,14.217958450317383,100250360
2012-06-19,14.48396110534668,83359284
2012-06-20,14.383835792541504,94219840
2012-06-21,14.077484130859375,80753554
2012-06-22,14.233649253845215,89450029
2012-06-25,13.965154647827148,63501129
2012-06-26,14.064284324645996,54210435
2012-06-27,14.179351806640625,67945726
2012-06-28,14.055068016052246,77124000
2012-06-29,14.447596549987793,101157748
2012-07-02,14.457559585571289,66468209
2012-07-03,14.64087200164795,47758342
2012-07-05,14.842367172241211,94187720
2012-07-06,14.594795227050781,86796118
2012-07-09,14.595541954040527,68861145
2012-07-10,14.488195419311523,77212330
2012-07-11,14.226426124572754,140496649
2012-07-12,14.208742141723633,92738308
2012-07-13,14.359177589416504,79336261
2012-07-16,14.319328308105469,58723287
2012-07-17,14.364409446716309,67455897
2012-07-18,14.464781761169434,62160121
2012-07-19,14.771134376525879,187688877
2012-07-20,15.213476181030273,259517101
2012-07-23,15.33028793334961,143002005
2012-07-24,15.132530212402344,80677269
2012-07-25,15.142990112304688,73193322
2012-07-26,15.276739120483398,67660662
2012-07-27,15.814723014831543,142520206
2012-07-30,15.7484712600708,87795852
2012-07-31,15.765157699584961,74903709
2012-08-01,15.7579345703125,74060561
2012-08-02,15.660052299499512,79404516
2012-08-03,15.97337818145752,76168432
2012-08-06,16.010488510131836,71563235
2012-08-07,15.953701972961426,79569131
2012-08-08,15.995794296264648,53086237
2012-08-09,15.998783111572266,42972470
2012-08-10,15.99006462097168,57599089
2012-08-13,16.438634872436523,131205956
2012-08-14,16.654075622558594,147016998
2012-08-15,16.62618064880371,96789436
2012-08-16,16.75893211364746,68965534
2012-08-17,16.865285873413086,87434502
2012-08-20,16.8254337310791,70587592
2012-08-21,16.675247192382812,89221174
2012-08-22,16.866281509399414,76654246
2012-08-23,16.8568172454834,71635505
2012-08-24,16.902395248413086,57277890
2012-08-27,16.66802406311035,104939872
2012-08-28,16.868024826049805,82652646
2012-08-29,17.13602066040039,120060335
2012-08-30,16.978361129760742,65319921
2012-08-31,17.06329345703125,85402916
2012-09-04,16.962421417236328,75867307
2012-09-05,16.954450607299805,68584110
2012-09-06,17.419706344604492,122196311
2012-09-07,17.587827682495117,129804723
2012-09-10,17.453828811645508,102783820
2012-09-11,17.240129470825195,75232938
2012-09-12,17.207502365112305,106088160
2012-09-13,17.585086822509766,106758663
2012-09-14,17.67574691772461,105132591
2012-09-17,17.68321990966797,60558139
2012-09-18,17.889944076538086,82981875
2012-09-19,18.119583129882812,124396528
2012-09-20,18.135025024414062,116731906
2012-09-21,18.281227111816406,255317419
2012-09-24,18.664541244506836,143086320
2012-09-25,18.659061431884766,243248350
2012-09-26,18.766159057617188,227766537
2012-09-27,18.841875076293945,157833389
2012-09-28,18.792062759399414,111757330
2012-10-01,18.9733829498291,127194978
2012-10-02,18.854080200195312,112026334
2012-10-03,18.991315841674805,88663090
2012-10-04,19.129547119140625,98535958
2012-10-05,19.119585037231445,109846193
2012-10-08,18.87525177001953,78637653
2012-10-09,18.532785415649414,120578269
2012-10-10,18.544490814208984,81901842
2012-10-11,18.71684455871582,95713418
2012-10-12,18.549222946166992,96528461
2012-10-15,18.455324172973633,121216653
2012-10-16,18.547977447509766,82636586
2012-10-17,18.81671905517578,92059774
2012-10-18,17.310117721557617,499561487
2012-10-19,16.98110008239746,461009524
2012-10-22,16.903392791748047,162832055
2012-10-23,16.945234298706055,117101285
2012-10-24,16.86927032470703,100234300
2012-10-25,16.880727767944336,96403996
2012-10-26,16.81572151184082,78324483
2012-10-31,16.94399070739746,61710442
2012-11-01,17.125558853149414,82311371
2012-11-02,17.133777618408203,93324497
2012-11-05,17.01024055480957,65681270
2012-11-06,16.97935676574707,63549309
2012-11-07,16.615720748901367,89626688
2012-11-08,16.246355056762695,104269368
2012-11-09,16.513851165771484,125030896
2012-11-12,16.58533477783203,56446786
2012-11-13,16.414724349975586,64007018
2012-11-14,16.252830505371094,66986143
2012-11-15,16.121074676513672,74233205
2012-11-16,16.119081497192383,138043489
2012-11-19,16.642868041992188,95083064
2012-11-20,16.686704635620117,83861158
2012-11-21,16.58458709716797,84804682
2012-11-23,16.636890411376953,37038310
2012-11-26,16.46702766418457,88514535
2012-11-27,16.705135345458984,100724129
2012-11-28,17.027925491333008,122136087
2012-11-29,17.23265838623047,111476280
2012-11-30,17.394052505493164,127018318
2012-12-03,17.316343307495117,88028721
2012-12-04,17.211238861083984,79966615
2012-12-05,17.131288528442383,74775229
2012-12-06,17.213729858398438,58711242
2012-12-07,17.04137420654297,77059760
2012-12-10,17.07151222229004,54872909
2012-12-11,17.35694122314453,107906951
2012-12-12,17.373878479003906,97403730
2012-12-13,17.50189971923828,138312493
2012-12-14,17.48346710205078,85523366
2012-12-17,17.952211380004883,121871097
2012-12-18,17.959434509277344,120646524
2012-12-19,17.935522079467773,77031655
2012-12-20,17.99156379699707,66528434
2012-12-21,17.82394027709961,141568653
2012-12-24,17.6712646484375,33762076
2012-12-26,17.65557289123535,47473277
2012-12-27,17.591312408447266,66142994
2012-12-28,17.434900283813477,56290202
2012-12-31,17.61846160888672,80195470
2013-01-02,18.013729095458984,102033017
2013-01-03,18.02419090270996,93075567
2013-01-04,18.380355834960938,110954331
2013-01-07,18.30015754699707,66476239
2013-01-08,18.264041900634766,67295297
2013-01-09,18.384092330932617,81291563
2013-01-10,18.467777252197266,73703226
2013-01-11,18.430667877197266,51600690
2013-01-14,18.013729095458984,114985384
2013-01-15,18.055572509765625,157696879
2013-01-16,17.8129825592041,81239368
2013-01-17,17.716594696044922,88791570
2013-01-18,17.546979904174805,129555794
2013-01-22,17.506132125854492,152264594
2013-01-23,18.46827507019043,237249950
2013-01-24,18.784839630126953,135815168
2013-01-25,18.771390914916992,89369729
2013-01-28,18.698165893554688,65327951
2013-01-29,18.771638870239258,70145942
2013-01-30,18.775375366210938,69579828
2013-01-31,18.821701049804688,65613015
2013-02-01,19.31759262084961,150405652
2013-02-04,18.904640197753906,122075862
2013-02-05,19.07201385498047,75108474
2013-02-06,19.182350158691406,83435569
2013-02-07,19.27649688720703,114033831
2013-02-08,19.560930252075195,121256803
2013-02-11,19.487455368041992,87037018
2013-02-12,19.444616317749023,74638720
2013-02-13,19.498414993286133,48107646
2013-02-14,19.621952056884766,69672173
2013-02-15,19.748228073120117,109601278
2013-02-19,20.09592628479004,117711564
2013-02-20,19.737518310546875,110982436
2013-02-21,19.813982009887695,140781714
2013-02-22,19.918092727661133,82463941
2013-02-25,19.69542694091797,92501423
2013-02-26,19.679485321044922,88430220
2013-02-27,19.919836044311523,81347773
2013-02-28,19.955202102661133,90971711
2013-03-01,20.079486846923828,87342157
2013-03-04,20.46080780029297,111440145
2013-03-05,20.88671112060547,162370331
2013-03-06,20.706886291503906,115350748
2013-03-07,20.737272262573242,82415761
2013-03-08,20.710372924804688,116912581
2013-03-11,20.792564392089844,64027093
2013-03-12,20.612987518310547,80633104
2013-03-13,20.555702209472656,65898080
2013-03-14,20.461803436279297,66295564
2013-03-15,20.28148078918457,124452737
2013-03-18,20.11933708190918,73807616
2013-03-19,20.207258224487305,84242583
2013-03-20,20.29169273376465,58771467
2013-03-21,20.205764770507812,59325536
2013-03-22,20.18210220336914,59751126
2013-03-25,20.165414810180664,68736680
2013-03-26,20.234655380249023,47854701
2013-03-27,19.991567611694336,86852328
2013-03-28,19.780607223510742,91855009
2013-04-01,19.954954147338867,72562968
2013-04-02,20.250097274780273,81966082
2013-04-03,20.079736709594727,69800653
2013-04-04,19.80252456665039,98270968
2013-04-05,19.50314712524414,137870844
2013-04-08,19.298912048339844,113708616
2013-04-09,19.36865234375,86615444
2013-04-10,19.68073272705078,79440651
2013-04-11,19.685962677001953,81452163
2013-04-12,19.677494049072266,65713390
2013-04-15,19.475252151489258,98491793
2013-04-16,19.760183334350586,69941178
2013-04-17,19.490943908691406,81785407
2013-04-18,19.076248168945312,133398142
2013-04-19,19.922077178955078,232998073
2013-04-22,19.928054809570312,115768308
2013-04-23,20.12207794189453,92035684
2013-04-24,20.26030921936035,73438237
2013-04-25,20.15196418762207,79986690
2013-04-26,19.960681915283203,99880980
2013-04-29,20.400035858154297,92376959
2013-04-30,20.53727149963379,92613843
2013-05-01,20.434158325195312,58418148
2013-05-02,20.66280174255371,81034603
2013-05-03,21.06404685974121,100880714
2013-05-06,21.45831871032715,85973045
2013-05-07,21.35072135925293,78653713
2013-05-08,21.759191513061523,99102072
2013-05-09,21.705642700195312,88353936
2013-05-10,21.923574447631836,76192522
2013-05-13,21.856327056884766,58157173
2013-05-14,22.094684600830078,63408784
2013-05-15,22.81174659729004,160033605
2013-05-16,22.512367248535156,128865215
2013-05-17,22.644622802734375,112098604
2013-05-20,22.628433227539062,91248746
2013-05-21,22.58957862854004,79617311
2013-05-22,22.152467727661133,102807910
2013-05-23,21.987335205078125,91345105
2013-05-24,21.7514705657959,92216359
2013-05-28,21.949478149414062,90638467
2013-05-29,21.62668800354004,80837869
2013-05-30,21.68770980834961,85145956
2013-05-31,21.69916534423828,79071272
2013-06-03,21.609750747680664,99399181
2013-06-04,21.39729881286621,75024159
2013-06-05,21.412242889404297,84587872
2013-06-06,21.535280227661133,103550684
2013-06-07,21.911121368408203,107385002
2013-06-10,22.172391891479492,93862506
2013-06-11,21.913114547729492,70567517
2013-06-12,21.718095779418945,88522565
2013-06-13,21.84312629699707,83106340
2013-06-14,21.794309616088867,90136592
2013-06-17,22.07351303100586,86173794
2013-06-18,22.431421279907227,87000883
2013-06-19,22.43291664123535,117073180
2013-06-20,22.035903930664062,135385563
2013-06-21,21.941009521484375,159889066
2013-06-24,21.663549423217773,121128323
2013-06-25,21.574134826660156,102510801
2013-06-26,21.759689331054688,73530581
2013-06-27,21.84486961364746,77348840
2013-06-28,21.927061080932617,94324230
2013-07-01,22.114110946655273,69250599
2013-07-02,21.97538185119629,75943592
2013-07-03,22.07799530029297,42036977
2013-07-05,22.25383758544922,68331166
2013-07-08,22.542753219604492,79075287
2013-07-09,22.546489715576172,79472771
2013-07-10,22.565170288085938,68592140
2013-07-11,22.920089721679688,103755449
2013-07-12,22.988832473754883,103113050
2013-07-15,23.03092384338379,78713937
2013-07-16,22.904399871826172,79617311
